"";"x";"predicted";"std.error";"conf.low";"conf.high";"group"
"50";2,6;6,33306794584092e-05;0,148589315877164;4,73305598607103e-05;8,47391891810178e-05;"Compl non-REW"
"51";2,6;8,09962597650106e-05;0,145581823036155;6,08911567273651e-05;0,000107738970585112;"Compl REW"
"52";2,6;6,24077640272646e-05;0,148399987797762;4,66581123461433e-05;8,34733363264729e-05;"Control 2"
"53";2,8;6,69605546042256e-05;0,147462259260837;5,01540765879133e-05;8,93983286190721e-05;"Control 1"
"54";2,8;6,24187851354193e-05;0,148880506220927;4,66224246447118e-05;8,35667367046937e-05;"Compl non-REW"
"55";2,8;8,32434951094291e-05;0,145036910596478;6,26474805158187e-05;0,000110609915957922;"Compl REW"
"56";2,8;6,27720663976838e-05;0,148233373126878;4,69458085273433e-05;8,39331863625539e-05;"Control 2"
"57";3;6,74745279243908e-05;0,147462697696974;5,0539010465964e-05;9,00845908540368e-05;"Control 1"
"58";3;6,15342497100078e-05;0,149327186223634;4,59215098885711e-05;8,24546883732218e-05;"Compl non-REW"
"59";3;8,54611300588883e-05;0,144697530065085;6,43592590356963e-05;0,000113481017731955;"Compl REW"
"60";3;6,31157116980032e-05;0,148276563375139;4,71988217403944e-05;8,43998119608816e-05;"Control 2"
"61";3,2;6,79601514923612e-05;0,147616956882358;5,08873660090889e-05;9,07603614984305e-05;"Control 1"
"62";3,2;6,0676279269401e-05;0,149875667810539;4,52325684731236e-05;8,13924916625244e-05;"Compl non-REW"
"63";3,2;8,76435461560603e-05;0,144523367273501;6,60253660134853e-05;0,000116339177991599;"Compl REW"
"64";3,2;6,34383381749446e-05;0,148475876610532;4,74215624225301e-05;8,48643691375835e-05;"Control 2"
"65";3,4;6,84167583359295e-05;0,147878279554067;5,12030403570896e-05;9,14169490565199e-05;"Control 1"
"66";3,4;5,98441093603728e-05;0,150478304444581;4,45595381985289e-05;8,03710898483963e-05;"Compl non-REW"
"67";3,4;8,97850934667502e-05;0,144476797960311;6,76448879656872e-05;0,000119170935617845;"Compl REW"
"68";3,4;6,37396049731711e-05;0,148782381402502;4,7618156365632e-05;8,53186132508544e-05;"Control 2"
"69";3,6;6,88437183299585e-05;0,148204749863863;5,14896268523624e-05;9,20463037065414e-05;"Control 1"
"70";3,6;5,90370038764207e-05;0,151093636896309;4,39055825543818e-05;7,93828357954813e-05;"Compl non-REW"
"71";3,6;9,18801143645662e-05;0,144523288623837;6,92170242003227e-05;0,000121962665498928;"Compl REW"
"72";3,6;6,40191927351942e-05;0,149152304793684;4,77923701762519e-05;8,57549948275062e-05;"Control 2"
"73";3,8;6,9240439644681e-05;0,148559500572621;5,17503554294158e-05;9,26411055874717e-05;"Control 1"
"74";3,8;5,82542539928671e-05;0,151686370150453;4,32731469204201e-05;7,84213940657287e-05;"Compl non-REW"
"75";3,8;9,39229679507802e-05;0,144631668613763;7,07409970883659e-05;0,000124700771156195;"Compl REW"
"76";3,8;6,42768041653627e-05;0,149547236677477;4,7947561957182e-05;8,61667289870937e-05;"Control 2"
"77";4;6,96063701121706e-05;0,148910779611712;5,19880530003712e-05;9,31948313298665e-05;"Control 1"
"78";4;5,74951771477667e-05;0,152227244486379;4,26640217814833e-05;7,74816394091951e-05;"Compl non-REW"
"79";4;9,59080549656342e-05;0,144774295158856;7,22159735275045e-05;0,000127371868814024;"Compl REW"
"80";4;6,45121645565464e-05;0,149934183776322;4,80866518354147e-05;8,65478436407559e-05;"Control 2"
"81";4,2;6,99409985065679e-05;0,149231921119208;5,22051189561879e-05;9,37018034512958e-05;"Control 1"
"82";4,2;5,67591160665955e-05;0,152692852779657;4,20794066280612e-05;7,65595576555337e-05;"Compl non-REW"
"83";4,2;9,78298430401724e-05;0,144927135222982;7,36409973272086e-05;0,000129962962068223;"Compl REW"
"84";4,2;6,4725022278204e-05;0,150285523100586;4,82121069479401e-05;8,68932116692081e-05;"Control 2"
"85";4,4;7,02438557339077e-05;0,149501260247716;5,24035112272653e-05;9,41572269314767e-05;"Control 1"
"86";4,4;5,60454378287957e-05;0,153065444371811;4,15199701308817e-05;7,56521531462812e-05;"Compl non-REW"
"87";4,4;9,9682892131682e-05;0,145069787577919;7,50149314707812e-05;0,000132461607027861;"Compl REW"
"88";4,4;6,49151492246217e-05;0,150578897889169;4,83259360132219e-05;8,71985717839239e-05;"Control 2"
"89";4,6;7,05145159276761e-05;0,149702023850503;5,25847389716528e-05;9,45572166790695e-05;"Control 1"
