"";"x";"predicted";"std.error";"conf.low";"conf.high";"group"
"1";"Control 1";0,35269922078755;0,270884677934301;0,293575783269095;0,41670591414752;"1"
"2";"Compl non-REW";0,285672328315738;0,271548683775428;0,233608765427784;0,344128974670708;"1"
"3";"Compl REW";0,519302088748127;0,270309816909571;0,451883593835025;0,586024926023214;"1"
"4";"Control 2";0,325619428552129;0,271110918127463;0,269103418471127;0,387708578469508;"1"
