"";"x";"predicted";"conf.low";"conf.high";"group"
"356";4,08;0,646679853036923;0,691499545427477;0,595348647304299;"Control 2"
"357";4,12;0,658978199469739;0,700028653942135;0,612310075728141;"Control 1"
"358";4,12;0,696567724937274;0,745469488845311;0,638270692452323;"Compl non-REW"
"359";4,12;0,710942127286324;0,745872279149281;0,671210785277386;"Compl REW"
"360";4,12;0,648429816955996;0,693218437485579;0,597102275011119;"Control 2"
"361";4,16;0,660726627534794;0,701739060029421;0,614074771992374;"Control 1"
"362";4,16;0,698291834537826;0,747113066101326;0,640045392210641;"Compl non-REW"
"363";4,16;0,712651200391536;0,747520386749441;0,67296633746629;"Compl REW"
"364";4,16;0,650181413773692;0,694937894066034;0,598858590139472;"Control 2"
"365";4,24;0,665978043021586;0,706870639185421;0,61938078316807;"Control 1"
"366";4,24;0,70346439387243;0,752037451730913;0,645376423515294;"Compl non-REW"
"367";4,24;0,717776254894815;0,752458408422008;0,67823491077417;"Compl REW"
"368";4,24;0,65544388899935;0,700096680294993;0,604142715910356;"Control 2"
"369";4,28;0,667729838850294;0,708580520928703;0,621152778317056;"Control 1"
"370";4,28;0,705187928491168;0,753676803731253;0,647153987834332;"Compl non-REW"
"371";4,28;0,719483155763396;0,754100898155919;0,679991918187815;"Compl REW"
"372";4,28;0,657199893563104;0,701815411611546;0,605908831143008;"Control 2"
"373";4,32;0,669483055073543;0,710290852308663;0,622927160726359;"Control 1"
"374";4,32;0,706911873216431;0,755315067295709;0,648933634318566;"Compl non-REW"
"375";4,32;0,72119005659993;0,75574303033379;0,681749165049501;"Compl REW"
"376";4,32;0,658957584426964;0,703534722293834;0,607677735079758;"Control 2"
"377";4,4;0,671236271274985;0,712000836510953;0,624701724769814;"Control 1"
"378";4,4;0,708634825478683;0,756950817918172;0,650714048092307;"Compl non-REW"
"379";4,4;0,722895566617908;0,757382896898802;0,683505960550597;"Compl REW"
"380";4,4;0,660715539300488;0,705253112222857;0,609448139926771;"Control 2"
"381";4,48;0,676502708738231;0,717131939476118;0,630037773582903;"Control 1"
"382";4,48;0,7138043382781;0,761850774940596;0,656064567214085;"Compl non-REW"
"383";4,48;0,728010273909061;0,762297194245625;0,688777711881667;"Compl REW"
"384";4,48;0,665997813502154;0,710409494102551;0,614775145201593;"Control 2"
"385";4,52;0,678259848537298;0,718842161846127;0,631819885431792;"Control 1"
"386";4,52;0,715527114930633;0,7634814138416;0,657850050374085;"Compl non-REW"
"387";4,52;0,7297139545065;0,763932465497405;0,690535394702014;"Compl REW"
"388";4,52;0,667760777093749;0,712127921439246;0,616555722287413;"Control 2"
"389";4,56;0,680016988312512;0,720552026560776;0,633602181799815;"Control 1"
"390";4,56;0,717248870464412;0,765109477073362;0,659636326499982;"Compl non-REW"
"391";4,56;0,731416205864668;0,765565412372321;0,692292612612707;"Compl REW"
"392";4,56;0,669524013318648;0,713845400914368;0,618337856102984;"Control 2"
"393";4,6;0,681775612084831;0,722262361017249;0,635386973710564;"Control 1"
"394";4,6;0,718971052717363;0,766736414374355;0,6614247826168;"Compl non-REW"
"395";4,6;0,733118457186722;0,767197988984792;0,694050074637273;"Compl REW"
"396";4,6;0,671289013234342;0,715563483025919;0,620122922436508;"Control 2"
"397";4,64;0,685295502184575;0,72568201178649;0,638963082259943;"Control 1"
"398";4,64;0,722414897344598;0,769988079844445;0,665002191346868;"Compl non-REW"
"399";4,64;0,736521170418533;0,770457952577968;0,697566984274635;"Compl REW"
"400";4,64;0,674822496486782;0,718998636675051;0,623701438527147;"Control 2"
"401";4,76;0,687056247376847;0,727391309197299;0,640753227575052;"Control 1"
"402";4,76;0,724136037031519;0,771611669373329;0,666791530653676;"Compl non-REW"
"403";4,76;0,738221111352934;0,772084945514771;0,699325756711985;"Compl REW"
"404";4,76;0,676590460527946;0,720715326110371;0,625494200004471;"Control 2"
"405";4,8;0,690578278614128;0,730808809498913;0,644335308718025;"Control 1"
"406";4,8;0,727575686156087;0,774852049581662;0,670372274606848;"Compl non-REW"
"407";4,8;0,741617099769993;0,775332150421163;0,702842559554377;"Compl REW"
"408";4,8;0,680127778618568;0,724146153295868;0,629085331837936;"Control 2"
"409";4,84;0,69586687951564;0,735934052088763;0,649720247130668;"Control 1"
"410";4,84;0,732732592376823;0,7797007675634;0,675750721473026;"Compl non-REW"
"411";4,84;0,746705272584876;0,780190676015281;0,70811875595977;"Compl REW"
"412";4,84;0,685441479862882;0,729289944461521;0,634490627272657;"Control 2"
"413";4,92;0,697631834103082;0,737642872043837;0,651518872537961;"Control 1"
"414";4,92;0,734451439662381;0,781313638297421;0,677547162299558;"Compl non-REW"
"415";4,92;0,748400326573341;0,781808044397767;0,709877499866206;"Compl REW"
"416";4,92;0,687215391284832;0,731004715245257;0,636297671394868;"Control 2"
"417";4,96;0,701161013189868;0,741056547071576;0,655118756517116;"Control 1"
"418";4,96;0,737885152143044;0,784530354369356;0,68114212437678;"Compl non-REW"
"419";4,96;0,751785168100249;0,785034559950686;0,713392986515006;"Compl REW"
"420";4,96;0,690763361483995;0,734432810881774;0,639912976756679;"Control 2"
"421";5,08;0,704691125495917;0,744467436541939;0,658723216404546;"Control 1"
"422";5,08;0,741315371438607;0,787737548226358;0,684740581790192;"Compl non-REW"
"423";5,08;0,755164764915983;0,788252096840794;0,716907268292637;"Compl REW"
"424";5,08;0,69431345703021;0,737859019328136;0,643534321442894;"Control 2"
"425";5,12;0,706458254472759;0,746172992043808;0,660529598244916;"Control 1"
"426";5,12;0,743030827383306;0,789339954875073;0,686541623798909;"Compl non-REW"
"427";5,12;0,756854222068906;0,789859285852633;0,718665325919386;"Compl REW"
"428";5,12;0,696091039857587;0,739572439869848;0,645349916081522;"Control 2"
"429";5,16;0,708226539029836;0,747878180636974;0,662338814063815;"Control 1"
"430";5,16;0,744746283285475;0,790941974834803;0,688342698898575;"Compl non-REW"
"431";5,16;0,758543220277769;0,791464750448305;0,720424357037168;"Compl REW"
"432";5,16;0,697870088442379;0,741285625907523;0,647168875799738;"Control 2"
"433";5,24;0,709994520151361;0,749581805923138;0,664149090076;"Control 1"
"434";5,24;0,746460316849811;0,792540835723849;0,690144462134577;"Compl non-REW"
"435";5,24;0,76023035680038;0,793067335040708;0,722182663566516;"Compl REW"
"436";5,24;0,699649136996903;0,742998422696775;0,648987987337255;"Control 2"
"437";5,28;0,711762196092174;0,751283860234873;0,665960433126441;"Control 1"
"438";5,28;0,748172920840862;0,794136525527518;0,691946917925455;"Compl non-REW"
"439";5,28;0,761915622679402;0,79466702788593;0,723940241352729;"Compl REW"
"440";5,28;0,701428185520617;0,74471082753608;0,650807249124089;"Control 2"
"441";5,36;0,713529871999009;0,752985513863744;0,667771977585008;"Control 1"
"442";5,36;0,749884384996398;0,795729382843594;0,693750272361831;"Compl non-REW"
"443";5,36;0,76359930105087;0,796264164063332;0,725697297155866;"Compl REW"
"444";5,36;0,703207542980503;0,746422170925694;0,652628296151798;"Control 2"
"445";5,44;0,71529873276259;0,754686791172363;0,669586436238179;"Control 1"
"446";5,44;0,751595849106237;0,797321846325982;0,69555365952023;"Compl non-REW"
"447";5,44;0,765282510608035;0,797859542536566;0,727455351997346;"Compl REW"
"448";5,44;0,704988404371365;0,74813327393011;0,654452801632865;"Control 2"
"449";5,52;0,718837532321304;0,758086679008356;0,673220420822117;"Control 1"
"450";5,52;0,755016350298702;0,800499081802113;0,699164348900706;"Compl non-REW"
"451";5,52;0,768645125701672;0,801044019751444;0,730970248822245;"Compl REW"
"452";5,52;0,708552155005044;0,751555365212531;0,65810553154079;"Control 2"
"453";5,6;0,72060949668555;0,759787425027498;0,675041769352678;"Control 1"
"454";5,6;0,756727328202977;0,802085813385258;0,700973468069448;"Compl non-REW"
"455";5,6;0,770326433168405;0,80263563713437;0,732728104834912;"Compl REW"
"456";5,6;0,710337089268961;0,753267441682262;0,65993704914644;"Control 2"
"457";5,64;0,724153658076849;0,763185714694192;0,678688284137401;"Control 1"
"458";5,64;0,760145968730011;0,805250627954216;0,704594907228045;"Compl non-REW"
"459";5,64;0,773684345969478;0,805811356735515;0,736242169478969;"Compl REW"
"460";5,64;0,713908156130331;0,756690573811148;0,663603073621908;"Control 2"
"461";5,68;0,725927048827173;0,764884954669125;0,680513926878338;"Control 1"
"462";5,68;0,761854767402871;0,806829874227232;0,706408267935517;"Compl non-REW"
"463";5,68;0,775362061838407;0,807396906970992;0,737998998521318;"Compl REW"
"464";5,68;0,715695496272481;0,75840183364312;0,665440131195561;"Control 2"
"465";5,72;0,727702204608235;0,766584745941804;0,682342571506792;"Control 1"
"466";5,72;0,763564065131735;0,80840783291873;0,708224234066325;"Compl non-REW"
"467";5,72;0,777039777649091;0,808982030776259;0,73975610277513;"Compl REW"
"468";5,72;0,717484943329318;0,760113802368089;0,667280743812911;"Control 2"
"469";5,76;0,73303447910083;0,77168421971188;0,687842035013847;"Control 1"
"470";5,76;0,768691212589244;0,813130134922843;0,713684412886245;"Compl non-REW"
"471";5,76;0,782069219015169;0,813729852787471;0,745027176864421;"Compl REW"
"472";5,76;0,722862142050433;0,765251007629898;0,672819075671327;"Control 2"
"473";5,8;0,73481288889712;0,773382992875916;0,689678172050939;"Control 1"
"474";5,8;0,770398748936054;0,814699085676329;0,715507423789353;"Compl non-REW"
"475";5,8;0,783743213618111;0,815308264215865;0,746783485153432;"Compl REW"
"476";5,8;0,72465620832577;0,766962842871472;0,674669033266108;"Control 2"
"477";5,84;0,736592594302222;0,775081352948811;0,691517522952898;"Control 1"
"478";5,84;0,772106285224332;0,816267617069011;0,717330475957737;"Compl non-REW"
"479";5,84;0,785416701618503;0,816884778045748;0,748540883423737;"Compl REW"
"480";5,84;0,726451922710315;0,768674413197968;0,676522810885933;"Control 2"
"481";5,96;0,738371959237432;0,776777973640416;0,693358075681133;"Control 1"
"482";5,96;0,773812243230252;0,817832700240352;0,719154308264808;"Compl non-REW"
"483";5,96;0,787088133330155;0,818458128454994;0,750297479126737;"Compl REW"
"484";5,96;0,728247637052527;0,770385546512488;0,678376750043955;"Control 2"
"485";6,08;0,743721290463777;0,781871329672428;0,698898925744518;"Control 1"
"486";6,08;0,778933276709562;0,822519865861501;0,724642443034023;"Compl non-REW"
"487";6,08;0,792102428054281;0,823175473306562;0,755568974343368;"Compl REW"
"488";6,08;0,733648212397764;0,775523449284731;0,683961311179926;"Control 2"
"489";6,12;0,747295796701027;0,785268814206984;0,702607638806017;"Control 1"
"490";6,12;0,78234878346192;0,825637386655882;0,728313018760428;"Compl non-REW"
"491";6,12;0,795444124592431;0,826316094208388;0,759084723636047;"Compl REW"
"492";6,12;0,737258736262337;0,778951012799028;0,687702836621905;"Control 2"
"493";6,16;0,752665959606169;0,790363781538137;0,708189128832878;"Control 1"
"494";6,16;0,7874702010677;0,830302267386838;0,733827230696302;"Compl non-REW"
"495";6,16;0,800450858754025;0,83101303375502;0,764361354861657;"Compl REW"
"496";6,16;0,742685735934395;0,784090246598228;0,693341178670994;"Control 2"
"497";6,32;0,75445959466104;0,792062622289855;0,710056502020226;"Control 1"
"498";6,32;0,789178080475171;0,831855045954452;0,735669250353516;"Compl non-REW"
"499";6,32;0,802119408193768;0,832576683479983;0,766121413507521;"Compl REW"
"500";6,32;0,744499094379188;0,785804184966661;0,695228813117126;"Control 2"
"501";6,36;0,758047581288658;0,795458863690605;0,713793645735312;"Control 1"
"502";6,36;0,792590449837271;0,83495215064712;0,739356061485358;"Compl non-REW"
"503";6,36;0,805451544181185;0,835695436057817;0,769640594555827;"Compl REW"
"504";6,36;0,748127664267973;0,789228735281842;0,699011752897445;"Control 2"
"505";6,4;0,759842655447005;0,79715626847459;0,715665109742269;"Control 1"
"506";6,4;0,794295606925831;0,83649786751395;0,741200333679914;"Compl non-REW"
"507";6,4;0,807115775278995;0,837250977152843;0,771400629660536;"Compl REW"
"508";6,4;0,749943612803503;0,790939821566383;0,700908144026964;"Control 2"
"509";6,44;0,7634374961694;0,800550220114367;0,719419002363943;"Control 1"
"510";6,44;0,797706210907322;0,839587395398521;0,744890514014536;"Compl non-REW"
"511";6,44;0,810442831678304;0,840356544599858;0,774923939274071;"Compl REW"
"512";6,44;0,753581415534724;0,79436164020483;0,704714048340234;"Control 2"
"513";6,52;0,765237599150149;0,802247320163337;0,721301451397232;"Control 1"
"514";6,52;0,799411950390423;0,841130693636019;0,746737953560448;"Compl non-REW"
"515";6,52;0,812105932937651;0,841907351190414;0,776686767518505;"Compl REW"
"516";6,52;0,755403618366045;0,796072937247269;0,706623588351458;"Control 2"
"517";6,56;0,768837607997904;0,805639241530055;0,725067694236265;"Control 1"
"518";6,56;0,802818975357013;0,844206754227424;0,750436186842047;"Compl non-REW"
"519";6,56;0,815426065570004;0,844999346507457;0,780210363612388;"Compl REW"
"520";6,56;0,759049014597177;0,799491946759818;0,710448650673167;"Control 2"
"521";6,64;0,772438876281412;0,809027458514819;0,728840258262547;"Control 1"
"522";6,64;0,806221433832751;0,847270772135677;0,754139183240077;"Compl non-REW"
"523";6,64;0,818739419078201;0,848079865868298;0,783732430306932;"Compl REW"
"524";6,64;0,762697294972852;0,80290844603223;0,714282156289607;"Control 2"
"525";6,8;0,774242308991385;0,81072169512295;0,730732293473107;"Control 1"
"526";6,8;0,807923117549553;0,848801266951208;0,755993135471729;"Compl non-REW"
"527";6,8;0,820395653065604;0,849618077953968;0,785494685805008;"Compl REW"
"528";6,8;0,76452488310125;0,804617098068666;0,716205818777495;"Control 2"
"529";6,92;0,776047958173767;0,812416610560195;0,73262815440152;"Control 1"
"530";6,92;0,809625414882418;0,850330219072469;0,757850366092005;"Compl non-REW"
"531";6,92;0,822051886944773;0,851155757059877;0,78725726763477;"Compl REW"
"532";6,92;0,766355131606944;0,806326623778506;0,718134079183001;"Control 2"
"533";6,96;0,777855189080952;0,814111013467509;0,734528021596191;"Control 1"
"534";6,96;0,811327712113857;0,851858665130434;0,759707631583489;"Compl non-REW"
"535";6,96;0,823707518158786;0,852691183547915;0,789021187582185;"Compl REW"
"536";6,96;0,768187401843404;0,808035813656289;0,720067155818871;"Control 2"
"537";7,04;0,779664682054251;0,815806107297391;0,736431802260474;"Control 1"
"538";7,04;0,813030634484856;0,853385541098722;0,761568238882401;"Compl non-REW"
"539";7,04;0,825363149258515;0,854226065169358;0,790785439987362;"Compl REW"
"540";7,04;0,770022388423656;0,809745892876351;0,722004940518914;"Control 2"
"541";7,08;0,783288527989882;0,819194718241774;0,740251713644115;"Control 1"
"542";7,08;0,81643647890219;0,856437729330792;0,765289542156474;"Compl non-REW"
"543";7,08;0,828672565110387;0,857288929414091;0,794318059381492;"Compl REW"
"544";7,08;0,77369857688635;0,813165014369441;0,72589537269787;"Control 2"
"545";7,16;0,785102913868375;0,820888224093994;0,742167942926891;"Control 1"
"546";7,16;0,818139400942447;0,85796302420642;0,767150227574284;"Compl non-REW"
"547";7,16;0,830326338940241;0,858816875290078;0,796086456390786;"Compl REW"
"548";7,16;0,775539821851769;0,814874047647214;0,727848143742029;"Control 2"
"549";7,24;0,786918964169492;0,822581189623335;0,744088421435083;"Control 1"
"550";7,24;0,819842322866184;0,859487774261394;0,769010927984079;"Compl non-REW"
"551";7,24;0,831979482591108;0,860342472465587;0,797856264758836;"Compl REW"
"552";7,24;0,777383196741523;0,816582723514209;0,729806035491632;"Control 2"
"553";7,28;0,790549967266584;0,825961307556735;0,747933545143531;"Control 1"
"554";7,28;0,823242403294156;0,862524700561273;0,772735552344433;"Compl non-REW"
"555";7,28;0,83527826720266;0,863382170136392;0,801393059142817;"Compl REW"
"556";7,28;0,781070170548616;0,819997933927484;0,733723777346519;"Control 2"
"557";7,32;0,79236513547898;0,827649254046317;0,749857555149496;"Control 1"
"558";7,32;0,824939740752445;0,86403706844332;0,774599635231862;"Compl non-REW"
"559";7,32;0,836924074298009;0,864896459547158;0,803160172898327;"Compl REW"
"560";7,32;0,782913995696857;0,821703987307671;0,735684872854524;"Control 2"
"561";7,48;0,794182027863057;0,829336641731741;0,751785983327611;"Control 1"
"562";7,48;0,826637078081807;0,86554887421955;0,776463733408296;"Compl non-REW"
"563";7,48;0,838569232020174;0,866408337396184;0,804928748227046;"Compl REW"
"564";7,48;0,784760029380395;0,823409671204657;0,737651290031743;"Control 2"
"565";7,52;0,797821399607866;0,832711467577973;0,755654581550146;"Control 1"
"566";7,52;0,830032069120992;0,868566599925927;0,780199724643736;"Compl non-REW"
"567";7,52;0,841857881561231;0,86942765941423;0,808466865860662;"Compl REW"
"568";7,52;0,788459165669628;0,826822479958636;0,741597381816638;"Control 2"
"569";7,64;0,799642068495381;0,834396708714303;0,757593581594012;"Control 1"
"570";7,64;0,83172800098677;0,870071689496287;0,782068545783952;"Compl non-REW"
"571";7,64;0,843499694021658;0,870932411743386;0,810236279284783;"Compl REW"
"572";7,64;0,790310438573643;0,828528156227249;0,743574739713825;"Control 2"
"573";7,72;0,803284689679586;0,837766041239959;0,761474640634931;"Control 1"
"574";7,72;0,835116026981441;0,873070995425305;0,785811567265651;"Compl non-REW"
"575";7,72;0,846777581219543;0,873932548293404;0,813773426057874;"Compl REW"
"576";7,72;0,794015723975078;0,831936048160795;0,747539424694086;"Control 2"
"577";7,76;0,806933813970867;0,841136388964461;0,765367588305057;"Control 1"
"578";7,76;0,838503279129974;0,876059829301245;0,789566282628712;"Compl non-REW"
"579";7,76;0,850051980731453;0,876925627325897;0,817310395381024;"Compl REW"
"580";7,76;0,797729573036934;0,835344056368995;0,751522327578359;"Control 2"
"581";8;0,808762345738146;0,842822754587203;0,767321024671686;"Control 1"
"582";8;0,84019798597369;0,877551568068037;0,791449483803481;"Compl non-REW"
"583";8;0,851689180223868;0,878421215811328;0,81907946020801;"Compl REW"
"584";8;0,799591282953765;0,837049600323688;0,753522213213962;"Control 2"
"585";8,08;0,812424318140383;0,846193413170273;0,771241029722271;"Control 1"
"586";8,08;0,843586647667434;0,880530528541845;0,795218506541393;"Compl non-REW"
"587";8,08;0,854960727022099;0,881404646769529;0,822620447319911;"Compl REW"
"588";8,08;0,80332122153379;0,840460081336624;0,757536908486336;"Control 2"
"589";8,2;0,814256980384954;0,847877462347097;0,773206062244142;"Control 1"
"590";8,2;0,845279843562513;0,882015052722421;0,797106941517535;"Compl non-REW"
"591";8,2;0,856594328212293;0,882892572024681;0,824390416078323;"Compl REW"
"592";8,2;0,805188669810008;0,842165632690976;0,759548854806198;"Control 2"
"593";8,28;0,816089130607394;0,849558952420831;0,77517301012581;"Control 1"
"594";8,28;0,846970754510564;0,883494758762558;0,798996596836879;"Compl non-REW"
"595";8,28;0,858224998994641;0,884376051530239;0,82615927603159;"Compl REW"
"596";8,28;0,807056117949144;0,843870525824595;0,761561090130673;"Control 2"
"597";8,32;0,819753552789126;0,852915890249957;0,779114264706403;"Control 1"
"598";8,32;0,850347188910705;0,886441092366789;0,802781091032805;"Compl non-REW"
"599";8,32;0,861478943770572;0,887331458687853;0,829694404529869;"Compl REW"
"600";8,32;0,810792724475714;0,847279186029159;0,765589298665222;"Control 2"
"601";8,36;0,821587510217416;0,854593028880218;0,781090161872644;"Control 1"
"602";8,36;0,852034228612303;0,887909158381375;0,804677445666369;"Compl non-REW"
"603";8,36;0,863103666573311;0,88880523859197;0,831461429761943;"Compl REW"
"604";8,36;0,812663613612531;0,848983832692606;0,767608182021471;"Control 2"
"605";8,44;0,823421467479703;0,856269462287228;0,783066433597215;"Control 1"
"606";8,44;0,853719386605172;0,889372816856438;0,806575407172767;"Compl non-REW"
"607";8,44;0,864725824767213;0,890274973998225;0,833227631364473;"Compl REW"
"608";8,44;0,814535047232905;0,850686682136777;0,769630404058062;"Control 2"
"609";8,48;0,82525542457076;0,857945179411784;0,785043080442435;"Control 1"
"610";8,48;0,855402645473695;0,890832036129815;0,808474993993028;"Compl non-REW"
"611";8,48;0,866345395823808;0,891740632542202;0,834993002111729;"Compl REW"
"612";8,48;0,816407031149397;0,852387717426261;0,771656005694916;"Control 2"
"613";8,6;0,827089381485139;0,859620168888957;0,787020102827009;"Control 1"
"614";8,6;0,85708398745663;0,892286784111536;0,810376224748072;"Compl non-REW"
"615";8,6;0,867962356778335;0,893202181449622;0,836757534337577;"Compl REW"
"616";8,6;0,818279571298212;0,854086921474302;0,773685028503146;"Control 2"
"617";8,64;0,830757704410148;0,862964724279911;0,790981158201707;"Control 1"
"618";8,64;0,860441222400339;0,895182887271045;0,814184421817876;"Compl non-REW"
"619";8,64;0,871188713959811;0,896113405093372;0,84028403831851;"Compl REW"
"620";8,64;0,822026763264013;0,857483540298259;0,777748668044574;"Control 2"
"621";8,68;0,832594150856918;0,864637114265595;0,792966010030966;"Control 1"
"622";8,68;0,862118976672605;0,896626032499566;0,816093190060351;"Compl non-REW"
"623";8,68;0,872799884460975;0,897565309855847;0,842046972852928;"Compl REW"
"624";8,68;0,823903554348522;0,859181319714376;0,779788035875737;"Control 2"
"625";8,84;0,834430597101647;0,866308733536434;0,7949512492382;"Control 1"
"626";8,84;0,863794733895953;0,898064559245302;0,818003685694377;"Compl non-REW"
"627";8,84;0,874408340971223;0,899012948600324;0,84380903691133;"Compl REW"
"628";8,84;0,825780928317981;0,860877186602512;0,781831000994604;"Control 2"
"629";8,92;0,836267043137537;0,867979569007907;0,796936875895136;"Control 1"
"630";8,92;0,86546847433173;0,899498432599483;0,8199159290073;"Compl non-REW"
"631";8,92;0,87601405803096;0,900456285556303;0,845570221165044;"Compl REW"
"632";8,92;0,827658891817168;0,862571122476534;0,783877609241077;"Control 2"
"633";9;0,838105727717884;0,86964968174652;0,798928335972388;"Control 1"
"634";9;0,867142214498896;0,900931612533044;0,821828217662825;"Compl non-REW"
"635";9;0,877618962069426;0,901896634180034;0,847333286480204;"Compl REW"
"636";9;0,829539742109196;0,86426458120004;0,785931337766589;"Control 2"
"637";9,04;0,843622881478795;0,874650849064777;0,804914488733696;"Control 1"
"638";9,04;0,872151972813049;0,905205343879761;0,82757342318049;"Compl non-REW"
"639";9,04;0,88241772738032;0,906191370514687;0,85261920027759;"Compl REW"
"640";9,04;0,835187078201456;0,869336966333951;0,792111828191611;"Control 2"
"641";9,12;0,845462675413351;0,876313357772343;0,806917026282898;"Control 1"
"642";9,12;0,873818337812243;0,906622145025575;0,829490494541494;"Compl non-REW"
"643";9,12;0,884012230322365;0,907614098797639;0,854380781702562;"Compl REW"
"644";9,12;0,837071528860885;0,871026361259588;0,794177422867331;"Control 2"
"645";9,56;0,847301849091389;0,877972778788819;0,808921935126615;"Control 1"
"646";9,56;0,875481989838385;0,908033393609279;0,831409079196246;"Compl non-REW"
"647";9,56;0,88560328269254;0,909031654031694;0,856141069825734;"Compl REW"
"648";9,56;0,838955979277324;0,872714932001994;0,796243369167765;"Control 2"
"649";9,6;0,849143430396117;0,879631420777278;0,810933179243216;"Control 1"
"650";9,6;0,877145641533853;0,909443893965474;0,833327711900797;"Compl non-REW"
"651";9,6;0,887193469899041;0,91044604755332;0,857903388005179;"Compl REW"
"652";9,6;0,840843540686383;0,874402984416339;0,798317034656178;"Control 2"
"653";9,64;0,850988472539205;0,881291072092402;0,812950586720124;"Control 1"
"654";9,64;0,878810210154536;0,910852210722847;0,835251493257704;"Compl non-REW"
"655";9,64;0,888783656734315;0,911859612115699;0,859666206306839;"Compl REW"
"656";9,64;0,8427353037944;0,876092362218679;0,800398223099949;"Control 2"
"657";9,76;0,85283599771834;0,882949919188195;0,814974552624383;"Control 1"
"658";9,76;0,880474778415752;0,912259748961422;0,837175316623131;"Compl non-REW"
"659";9,76;0,890372954626968;0,913269926743244;0,861431120418376;"Compl REW"
"660";9,76;0,844630277561619;0,877781203457614;0,802487413282558;"Control 2"
"661";9,8;0,854686043915738;0,884607949774256;0,817005194105235;"Control 1"
"662";9,8;0,882139346302275;0,913666487475767;0,839099171527905;"Compl non-REW"
"663";9,8;0,891961351694168;0,914676952325105;0,863198164554246;"Compl REW"
"664";9,8;0,846528512255433;0,879469498698868;0,804584754097347;"Control 2"
